set_id,block_id,session_id,set_order,reps_parsed,distance_parsed_m,block_volume_m,block_type,prescription_text,zones,styles,materials,skills,atomization,source_fidelity
RKF-MAST-DEV-008-B06-S01,RKF-MAST-DEV-008-B06,RKF-MAST-DEV-008,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-008-B07-S01,RKF-MAST-DEV-008-B07,RKF-MAST-DEV-008,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B01-S01,RKF-MAST-DEV-009-B01,RKF-MAST-DEV-009,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B02-S01,RKF-MAST-DEV-009-B02,RKF-MAST-DEV-009,1,,,300,Técnica/Fundamento,300 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B03-S01,RKF-MAST-DEV-009-B03,RKF-MAST-DEV-009,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B04-S01,RKF-MAST-DEV-009-B04,RKF-MAST-DEV-009,1,,,200,Pré-série,200 m: preparação A1→A2 ou técnica específica para organizar o estímulo principal sem gerar fadiga precoce.,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B05-S01,RKF-MAST-DEV-009-B05,RKF-MAST-DEV-009,1,7,100,700,Principal,7×100 A2 alternando frequência baixa/natural/discretamente maior; fechar pela relação mais eficiente.,A2,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B06-S01,RKF-MAST-DEV-009-B06,RKF-MAST-DEV-009,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-009-B07-S01,RKF-MAST-DEV-009-B07,RKF-MAST-DEV-009,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B01-S01,RKF-MAST-DEV-010-B01,RKF-MAST-DEV-010,1,,,400,Aquecimento,400 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B02-S01,RKF-MAST-DEV-010-B02,RKF-MAST-DEV-010,1,,,300,Técnica/Fundamento,300 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B03-S01,RKF-MAST-DEV-010-B03,RKF-MAST-DEV-010,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B04-S01,RKF-MAST-DEV-010-B04,RKF-MAST-DEV-010,1,,,200,Pré-série,200 m: preparação A1→A2 ou técnica específica para organizar o estímulo principal sem gerar fadiga precoce.,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B05-S01,RKF-MAST-DEV-010-B05,RKF-MAST-DEV-010,1,1,900,900,Principal,1×900 A2 contínuo: 300 amplitude +300 alinhamento/respiração +300 natural.,A2,,,Respiração,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B06-S01,RKF-MAST-DEV-010-B06,RKF-MAST-DEV-010,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-010-B07-S01,RKF-MAST-DEV-010-B07,RKF-MAST-DEV-010,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B01-S01,RKF-MAST-DEV-011-B01,RKF-MAST-DEV-011,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B02-S01,RKF-MAST-DEV-011-B02,RKF-MAST-DEV-011,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B03-S01,RKF-MAST-DEV-011-B03,RKF-MAST-DEV-011,1,,,300,Força/Material,"300 m: material conforme arquitetura da sessão, resistência leve/moderada e técnica preservada; interromper se houver sobrecarga de ombro.",,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B04-S01,RKF-MAST-DEV-011-B04,RKF-MAST-DEV-011,1,,,200,Pré-série,200 m: preparação A1→A2 ou técnica específica para organizar o estímulo principal sem gerar fadiga precoce.,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B05-S01,RKF-MAST-DEV-011-B05,RKF-MAST-DEV-011,1,6,50,500,Principal,6×50 pull+palmar médio A2; 4×50 transferência; 5×100 A2.,A2,,Palmar médio,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B06-S01,RKF-MAST-DEV-011-B06,RKF-MAST-DEV-011,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-011-B07-S01,RKF-MAST-DEV-011-B07,RKF-MAST-DEV-011,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B01-S01,RKF-MAST-DEV-012-B01,RKF-MAST-DEV-012,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B02-S01,RKF-MAST-DEV-012-B02,RKF-MAST-DEV-012,1,,,300,Técnica/Fundamento,300 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B03-S01,RKF-MAST-DEV-012-B03,RKF-MAST-DEV-012,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B04-S01,RKF-MAST-DEV-012-B04,RKF-MAST-DEV-012,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B05-S01,RKF-MAST-DEV-012-B05,RKF-MAST-DEV-012,1,8,100,800,Principal,"8×100 A2, cada um com foco: apoio, alinhamento, rotação, respiração, perna, comprimento, frequência, integração.",A2,,,Respiração|Perna|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B06-S01,RKF-MAST-DEV-012-B06,RKF-MAST-DEV-012,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-012-B07-S01,RKF-MAST-DEV-012-B07,RKF-MAST-DEV-012,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B01-S01,RKF-MAST-DEV-013-B01,RKF-MAST-DEV-013,1,,,400,Aquecimento,400 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B02-S01,RKF-MAST-DEV-013-B02,RKF-MAST-DEV-013,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B03-S01,RKF-MAST-DEV-013-B03,RKF-MAST-DEV-013,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B04-S01,RKF-MAST-DEV-013-B04,RKF-MAST-DEV-013,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B05-S01,RKF-MAST-DEV-013-B05,RKF-MAST-DEV-013,1,,,1000,Principal,"2 rounds de 50+100+150+200 A2, recuperação crescente.",A2,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B06-S01,RKF-MAST-DEV-013-B06,RKF-MAST-DEV-013,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-013-B07-S01,RKF-MAST-DEV-013-B07,RKF-MAST-DEV-013,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B01-S01,RKF-MAST-DEV-014-B01,RKF-MAST-DEV-014,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B02-S01,RKF-MAST-DEV-014-B02,RKF-MAST-DEV-014,1,,,300,Técnica/Fundamento,300 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B03-S01,RKF-MAST-DEV-014-B03,RKF-MAST-DEV-014,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B04-S01,RKF-MAST-DEV-014-B04,RKF-MAST-DEV-014,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B05-S01,RKF-MAST-DEV-014-B05,RKF-MAST-DEV-014,1,8,100,800,Principal,8×100: ímpares 75 livre A2+25 costas A1; pares 75 livre A2+25 peito suave.,A2|A1,Livre/Crawl|Costas|Peito,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B06-S01,RKF-MAST-DEV-014-B06,RKF-MAST-DEV-014,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-014-B07-S01,RKF-MAST-DEV-014-B07,RKF-MAST-DEV-014,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B01-S01,RKF-MAST-DEV-015-B01,RKF-MAST-DEV-015,1,,,400,Aquecimento,400 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B02-S01,RKF-MAST-DEV-015-B02,RKF-MAST-DEV-015,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B03-S01,RKF-MAST-DEV-015-B03,RKF-MAST-DEV-015,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B04-S01,RKF-MAST-DEV-015-B04,RKF-MAST-DEV-015,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B05-S01,RKF-MAST-DEV-015-B05,RKF-MAST-DEV-015,1,10,100,1000,Principal,10×100 A2: 30s→25s→20s→15s→20s; não acelerar para compensar.,A2,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B06-S01,RKF-MAST-DEV-015-B06,RKF-MAST-DEV-015,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-015-B07-S01,RKF-MAST-DEV-015-B07,RKF-MAST-DEV-015,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B01-S01,RKF-MAST-DEV-016-B01,RKF-MAST-DEV-016,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B02-S01,RKF-MAST-DEV-016-B02,RKF-MAST-DEV-016,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B03-S01,RKF-MAST-DEV-016-B03,RKF-MAST-DEV-016,1,,,300,Força/Material,"300 m: material conforme arquitetura da sessão, resistência leve/moderada e técnica preservada; interromper se houver sobrecarga de ombro.",,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B04-S01,RKF-MAST-DEV-016-B04,RKF-MAST-DEV-016,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B05-S01,RKF-MAST-DEV-016-B05,RKF-MAST-DEV-016,1,7,100,700,Principal,3×(50 pull+palmar pequeno A2 +50 livre A2); 7×100 A2 transferindo apoio.,A2,Livre/Crawl,Palmar pequeno,Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B06-S01,RKF-MAST-DEV-016-B06,RKF-MAST-DEV-016,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-016-B07-S01,RKF-MAST-DEV-016-B07,RKF-MAST-DEV-016,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B01-S01,RKF-MAST-DEV-017-B01,RKF-MAST-DEV-017,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B02-S01,RKF-MAST-DEV-017-B02,RKF-MAST-DEV-017,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B03-S01,RKF-MAST-DEV-017-B03,RKF-MAST-DEV-017,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B04-S01,RKF-MAST-DEV-017-B04,RKF-MAST-DEV-017,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B05-S01,RKF-MAST-DEV-017-B05,RKF-MAST-DEV-017,1,,,900,Principal,"3×(100 A1+100 A2+100 A2 técnico), focos apoio/alinhamento/frequência.",A2|A1,,,Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B06-S01,RKF-MAST-DEV-017-B06,RKF-MAST-DEV-017,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-017-B07-S01,RKF-MAST-DEV-017-B07,RKF-MAST-DEV-017,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B01-S01,RKF-MAST-DEV-018-B01,RKF-MAST-DEV-018,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B02-S01,RKF-MAST-DEV-018-B02,RKF-MAST-DEV-018,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B03-S01,RKF-MAST-DEV-018-B03,RKF-MAST-DEV-018,1,,,400,Força/Material,"400 m: material conforme arquitetura da sessão, resistência leve/moderada e técnica preservada; interromper se houver sobrecarga de ombro.",,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B04-S01,RKF-MAST-DEV-018-B04,RKF-MAST-DEV-018,1,,,0,Pré-série,0 m: sem pré-série separada; a progressão do treino já prepara diretamente o bloco principal.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B05-S01,RKF-MAST-DEV-018-B05,RKF-MAST-DEV-018,1,8,50,700,Principal,8×50 com pé de pato progressão perna→nado; 7×100 A2 sem material.,A2,,Pé de pato,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B06-S01,RKF-MAST-DEV-018-B06,RKF-MAST-DEV-018,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-018-B07-S01,RKF-MAST-DEV-018-B07,RKF-MAST-DEV-018,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B01-S01,RKF-MAST-DEV-019-B01,RKF-MAST-DEV-019,1,,,300,Aquecimento,300 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B02-S01,RKF-MAST-DEV-019-B02,RKF-MAST-DEV-019,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B03-S01,RKF-MAST-DEV-019-B03,RKF-MAST-DEV-019,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B04-S01,RKF-MAST-DEV-019-B04,RKF-MAST-DEV-019,1,,,200,Pré-série,200 m: preparação A1→A2 ou técnica específica para organizar o estímulo principal sem gerar fadiga precoce.,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B05-S01,RKF-MAST-DEV-019-B05,RKF-MAST-DEV-019,1,8,100,800,Principal,"8×100 A2: 1–4 descendo suavemente, 5 reset, 6–8 descer; sem A3.",A3|A2,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B06-S01,RKF-MAST-DEV-019-B06,RKF-MAST-DEV-019,1,,,0,Pós-série,0 m: sem pós-série separado; a série principal termina controlada e segue diretamente para o regenerativo.,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-019-B07-S01,RKF-MAST-DEV-019-B07,RKF-MAST-DEV-019,1,,,200,Regenerativo,"200 m: regenerativo A1 muito leve, preferencialmente livre/costas, buscando terminar melhor do que começou.",A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-020-B01-S01,RKF-MAST-DEV-020-B01,RKF-MAST-DEV-020,1,,,400,Aquecimento,400 m: aquecimento progressivo em A1 com livre/costas e acelerações técnicas curtas; preservar conforto e qualidade.,A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-020-B02-S01,RKF-MAST-DEV-020-B02,RKF-MAST-DEV-020,1,,,200,Técnica/Fundamento,200 m: educativos de crawl/posição/apoio/respiração adequados ao objetivo da sessão; transferência imediata para nado completo.,,Livre/Crawl,,Respiração|Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-MAST-DEV-020-B03-S01,RKF-MAST-DEV-020-B03,RKF-MAST-DEV-020,1,,,0,Força/Material,0 m: sem bloco de força/material nesta sessão; objetivo principal é técnico-aeróbio.,,,,,normalized_atomic_block,NORMALIZED_EXACT
